"","origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour","time","season","temp_cel","dewp_cel","precip_cm"
"15708","LGA",2013,10,20,5,53.06,39.92,60.87,290,12.65858,20.71404,0,1010.5,10,"20/10/2013 05:00",2013-10-20 05:00:00,"Fall",11.7,4.4,0
"15709","LGA",2013,10,20,6,51.98,39.02,61.15,270,12.65858,19.56326,0,1011.5,10,"20/10/2013 06:00",2013-10-20 06:00:00,"Fall",11.1,3.9,0
"15710","LGA",2013,10,20,7,51.08,39.02,63.22,260,9.20624,NA,0,1012.6,10,"20/10/2013 07:00",2013-10-20 07:00:00,"Fall",10.6,3.9,0
"15711","LGA",2013,10,20,8,53.06,39.02,58.77,310,11.5078,NA,0,1013.5,10,"20/10/2013 08:00",2013-10-20 08:00:00,"Fall",11.7,3.9,0
"15712","LGA",2013,10,20,9,53.96,37.94,54.51,320,12.65858,19.56326,0,1013.8,10,"20/10/2013 09:00",2013-10-20 09:00:00,"Fall",12.2,3.3,0
"15713","LGA",2013,10,20,10,55.94,35.96,46.91,300,11.5078,20.71404,0,1014.1,10,"20/10/2013 10:00",2013-10-20 10:00:00,"Fall",13.3,2.2,0
"15714","LGA",2013,10,20,11,57.92,35.96,43.67,310,9.20624,NA,0,1014.3,10,"20/10/2013 11:00",2013-10-20 11:00:00,"Fall",14.4,2.2,0
"15715","LGA",2013,10,20,12,60.08,33.98,37.37,290,12.65858,NA,0,1013.9,10,"20/10/2013 12:00",2013-10-20 12:00:00,"Fall",15.6,1.1,0
"15716","LGA",2013,10,20,13,62.06,33.98,34.83,280,13.80936,17.2617,0,1013.6,10,"20/10/2013 13:00",2013-10-20 13:00:00,"Fall",16.7,1.1,0
"15717","LGA",2013,10,20,14,62.96,35.96,36.51,300,10.35702,NA,0,1013.7,10,"20/10/2013 14:00",2013-10-20 14:00:00,"Fall",17.2,2.2,0
"15718","LGA",2013,10,20,15,62.96,35.06,35.23,310,13.80936,NA,0,1013.9,10,"20/10/2013 15:00",2013-10-20 15:00:00,"Fall",17.2,1.7,0
"15719","LGA",2013,10,20,16,62.96,33.98,33.75,310,11.5078,18.41248,0,1014.2,10,"20/10/2013 16:00",2013-10-20 16:00:00,"Fall",17.2,1.1,0
"15720","LGA",2013,10,20,17,62.06,30.92,30.8,300,13.80936,NA,0,1014.7,10,"20/10/2013 17:00",2013-10-20 17:00:00,"Fall",16.7,-0.599999999999999,0
"15721","LGA",2013,10,20,18,60.98,33.98,36.19,310,11.5078,NA,0,1015.6,10,"20/10/2013 18:00",2013-10-20 18:00:00,"Fall",16.1,1.1,0
"15722","LGA",2013,10,20,19,60.08,33.98,37.37,310,9.20624,NA,0,1016.4,10,"20/10/2013 19:00",2013-10-20 19:00:00,"Fall",15.6,1.1,0
"15723","LGA",2013,10,20,20,59,35.06,40.54,310,9.20624,NA,0,1016.9,10,"20/10/2013 20:00",2013-10-20 20:00:00,"Fall",15,1.7,0
"15724","LGA",2013,10,20,21,59,32,35.87,260,8.05546,NA,0,1017.5,10,"20/10/2013 21:00",2013-10-20 21:00:00,"Fall",15,0,0
"15725","LGA",2013,10,20,22,57.92,32,37.28,260,9.20624,NA,0,1017.8,10,"20/10/2013 22:00",2013-10-20 22:00:00,"Fall",14.4,0,0
"15726","LGA",2013,10,20,23,57.92,32,37.28,260,9.20624,NA,0,1017.9,10,"20/10/2013 23:00",2013-10-20 23:00:00,"Fall",14.4,0,0
"15727","LGA",2013,10,21,0,57.92,32,37.28,250,8.05546,NA,0,1018.1,10,"21/10/2013 00:00",2013-10-21 00:00:00,"Fall",14.4,0,0
"15728","LGA",2013,10,21,1,57.02,33.08,40.22,240,8.05546,NA,0,1018.5,10,"21/10/2013 01:00",2013-10-21 01:00:00,"Fall",13.9,0.599999999999999,0
"15729","LGA",2013,10,21,2,57.02,33.08,40.22,240,9.20624,NA,0,1018.7,10,"21/10/2013 02:00",2013-10-21 02:00:00,"Fall",13.9,0.599999999999999,0
"15730","LGA",2013,10,21,3,55.04,33.98,44.8,220,6.90468,NA,0,1018.9,10,"21/10/2013 03:00",2013-10-21 03:00:00,"Fall",12.8,1.1,0
"15731","LGA",2013,10,21,4,53.96,35.06,48.65,260,4.60312,NA,0,1019.3,10,"21/10/2013 04:00",2013-10-21 04:00:00,"Fall",12.2,1.7,0
"15732","LGA",2013,10,21,5,53.96,35.06,48.65,0,0,NA,0,1019.7,10,"21/10/2013 05:00",2013-10-21 05:00:00,"Fall",12.2,1.7,0
"15733","LGA",2013,10,21,6,53.06,35.06,50.28,0,0,NA,0,1020,10,"21/10/2013 06:00",2013-10-21 06:00:00,"Fall",11.7,1.7,0
"15734","LGA",2013,10,21,7,53.06,37.04,54.38,220,4.60312,NA,0,1020.5,10,"21/10/2013 07:00",2013-10-21 07:00:00,"Fall",11.7,2.8,0
"15735","LGA",2013,10,21,8,55.94,35.96,46.91,NA,4.60312,NA,0,1021,10,"21/10/2013 08:00",2013-10-21 08:00:00,"Fall",13.3,2.2,0
"15736","LGA",2013,10,21,9,60.08,33.08,36.04,220,8.05546,NA,0,1020.7,10,"21/10/2013 09:00",2013-10-21 09:00:00,"Fall",15.6,0.599999999999999,0
"15737","LGA",2013,10,21,10,62.06,33.08,33.6,250,8.05546,NA,0,1020.3,10,"21/10/2013 10:00",2013-10-21 10:00:00,"Fall",16.7,0.599999999999999,0
"15738","LGA",2013,10,21,11,64.04,32,30.01,230,9.20624,NA,0,1020.1,10,"21/10/2013 11:00",2013-10-21 11:00:00,"Fall",17.8,0,0
"15739","LGA",2013,10,21,12,64.04,30.02,27.7,240,8.05546,NA,0,1019.3,10,"21/10/2013 12:00",2013-10-21 12:00:00,"Fall",17.8,-1.1,0
"15740","LGA",2013,10,21,13,66.02,30.02,25.85,220,8.05546,NA,0,1018.2,10,"21/10/2013 13:00",2013-10-21 13:00:00,"Fall",18.9,-1.1,0
"15741","LGA",2013,10,21,14,66.02,32,28.01,190,12.65858,NA,0,1017.7,10,"21/10/2013 14:00",2013-10-21 14:00:00,"Fall",18.9,0,0
"15742","LGA",2013,10,21,15,66.02,33.08,29.25,210,13.80936,20.71404,0,1016.7,10,"21/10/2013 15:00",2013-10-21 15:00:00,"Fall",18.9,0.599999999999999,0
"15743","LGA",2013,10,21,16,62.96,41,44.47,160,13.80936,NA,0,1016.9,10,"21/10/2013 16:00",2013-10-21 16:00:00,"Fall",17.2,5,0
"15744","LGA",2013,10,21,17,62.06,37.04,39.33,180,13.80936,23.0156,0,1016.9,10,"21/10/2013 17:00",2013-10-21 17:00:00,"Fall",16.7,2.8,0
"15745","LGA",2013,10,21,18,60.08,41,49.25,180,16.11092,NA,0,1017,10,"21/10/2013 18:00",2013-10-21 18:00:00,"Fall",15.6,5,0
"15746","LGA",2013,10,21,19,60.08,41,49.25,190,13.80936,NA,0,1017.2,10,"21/10/2013 19:00",2013-10-21 19:00:00,"Fall",15.6,5,0
"15747","LGA",2013,10,21,20,59,44.06,57.57,200,10.35702,NA,0,1017,10,"21/10/2013 20:00",2013-10-21 20:00:00,"Fall",15,6.7,0
"15748","LGA",2013,10,21,21,59,42.98,55.24,200,10.35702,19.56326,0,1017,10,"21/10/2013 21:00",2013-10-21 21:00:00,"Fall",15,6.1,0
"15749","LGA",2013,10,21,22,57.92,42.98,57.42,210,9.20624,NA,0,1016.2,10,"21/10/2013 22:00",2013-10-21 22:00:00,"Fall",14.4,6.1,0
"15750","LGA",2013,10,21,23,57.92,44.06,59.84,220,6.90468,NA,0,1015.7,10,"21/10/2013 23:00",2013-10-21 23:00:00,"Fall",14.4,6.7,0
"15751","LGA",2013,10,22,0,57.92,44.96,61.93,210,8.05546,NA,0,1015.1,10,"22/10/2013 00:00",2013-10-22 00:00:00,"Fall",14.4,7.2,0
"15752","LGA",2013,10,22,1,57.02,44.96,63.97,210,8.05546,NA,0,1014.5,10,"22/10/2013 01:00",2013-10-22 01:00:00,"Fall",13.9,7.2,0
"15753","LGA",2013,10,22,2,55.94,44.96,66.52,200,4.60312,NA,0,1013.7,10,"22/10/2013 02:00",2013-10-22 02:00:00,"Fall",13.3,7.2,0
"15754","LGA",2013,10,22,3,55.94,46.04,69.3,180,4.60312,NA,0,1012.9,10,"22/10/2013 03:00",2013-10-22 03:00:00,"Fall",13.3,7.8,0
"15755","LGA",2013,10,22,4,55.04,46.04,71.6,0,0,NA,0,1012.7,10,"22/10/2013 04:00",2013-10-22 04:00:00,"Fall",12.8,7.8,0
"15756","LGA",2013,10,22,5,53.96,46.94,77.06,170,3.45234,NA,0,1012.1,10,"22/10/2013 05:00",2013-10-22 05:00:00,"Fall",12.2,8.3,0
"15757","LGA",2013,10,22,6,55.94,46.94,71.7,210,5.7539,NA,0,1011.8,10,"22/10/2013 06:00",2013-10-22 06:00:00,"Fall",13.3,8.3,0
"15758","LGA",2013,10,22,7,55.94,46.94,71.7,200,4.60312,NA,0,1011,10,"22/10/2013 07:00",2013-10-22 07:00:00,"Fall",13.3,8.3,0
"15759","LGA",2013,10,22,8,59,46.94,64.22,220,5.7539,NA,0,1010.9,10,"22/10/2013 08:00",2013-10-22 08:00:00,"Fall",15,8.3,0
"15760","LGA",2013,10,22,9,60.98,44.96,55.52,210,11.5078,NA,0,1010.3,10,"22/10/2013 09:00",2013-10-22 09:00:00,"Fall",16.1,7.2,0
"15761","LGA",2013,10,22,10,64.04,42.98,46.22,250,10.35702,NA,0,1009.8,10,"22/10/2013 10:00",2013-10-22 10:00:00,"Fall",17.8,6.1,0
"15762","LGA",2013,10,22,11,64.04,44.06,48.17,240,9.20624,NA,0,1009.4,10,"22/10/2013 11:00",2013-10-22 11:00:00,"Fall",17.8,6.7,0
"15763","LGA",2013,10,22,12,66.02,44.06,44.95,230,8.05546,NA,0,1008.4,10,"22/10/2013 12:00",2013-10-22 12:00:00,"Fall",18.9,6.7,0
"15764","LGA",2013,10,22,13,66.02,42.98,43.13,260,13.80936,NA,0,1008.1,10,"22/10/2013 13:00",2013-10-22 13:00:00,"Fall",18.9,6.1,0
"15765","LGA",2013,10,22,14,62.96,42.98,48,270,13.80936,19.56326,0,1008.4,10,"22/10/2013 14:00",2013-10-22 14:00:00,"Fall",17.2,6.1,0
"15766","LGA",2013,10,22,15,62.06,41,45.91,230,12.65858,NA,0,1007.5,10,"22/10/2013 15:00",2013-10-22 15:00:00,"Fall",16.7,5,0
"15767","LGA",2013,10,22,16,62.06,41,45.91,240,10.35702,NA,0,1007.7,10,"22/10/2013 16:00",2013-10-22 16:00:00,"Fall",16.7,5,0
"15768","LGA",2013,10,22,17,60.98,42.08,49.73,260,10.35702,19.56326,0,1008,10,"22/10/2013 17:00",2013-10-22 17:00:00,"Fall",16.1,5.6,0
"15769","LGA",2013,10,22,18,60.08,41,49.25,250,14.96014,NA,0,1008.2,10,"22/10/2013 18:00",2013-10-22 18:00:00,"Fall",15.6,5,0
"15770","LGA",2013,10,22,19,59,42.98,55.24,230,8.05546,NA,0,1008.4,10,"22/10/2013 19:00",2013-10-22 19:00:00,"Fall",15,6.1,0
"15771","LGA",2013,10,22,20,59,35.96,42.02,260,13.80936,21.86482,0,1008.8,10,"22/10/2013 20:00",2013-10-22 20:00:00,"Fall",15,2.2,0
"15772","LGA",2013,10,22,21,57.92,33.98,40.37,280,12.65858,23.0156,0,1009,10,"22/10/2013 21:00",2013-10-22 21:00:00,"Fall",14.4,1.1,0
"15773","LGA",2013,10,22,22,55.94,37.94,50.72,320,14.96014,NA,0,1009.3,10,"22/10/2013 22:00",2013-10-22 22:00:00,"Fall",13.3,3.3,0
"15774","LGA",2013,10,22,23,53.96,39.92,58.89,340,4.60312,NA,0,1009.7,10,"22/10/2013 23:00",2013-10-22 23:00:00,"Fall",12.2,4.4,0
"15775","LGA",2013,10,23,0,53.06,39.02,58.77,340,4.60312,NA,0,1009.5,10,"23/10/2013 00:00",2013-10-23 00:00:00,"Fall",11.7,3.9,0
"15776","LGA",2013,10,23,1,51.98,39.92,63.33,30,4.60312,NA,0,1009.4,10,"23/10/2013 01:00",2013-10-23 01:00:00,"Fall",11.1,4.4,0
"15777","LGA",2013,10,23,2,50,37.94,63.08,10,6.90468,NA,0,1009.2,10,"23/10/2013 02:00",2013-10-23 02:00:00,"Fall",10,3.3,0
"15778","LGA",2013,10,23,3,50,37.94,63.08,20,6.90468,NA,0,1008.3,10,"23/10/2013 03:00",2013-10-23 03:00:00,"Fall",10,3.3,0
"15779","LGA",2013,10,23,4,50,35.96,58.34,360,6.90468,NA,0,1008.2,10,"23/10/2013 04:00",2013-10-23 04:00:00,"Fall",10,2.2,0
"15780","LGA",2013,10,23,5,50,35.96,58.34,30,6.90468,NA,0,1008.1,10,"23/10/2013 05:00",2013-10-23 05:00:00,"Fall",10,2.2,0
"15781","LGA",2013,10,23,6,50,37.04,60.89,40,8.05546,NA,0,1007.7,10,"23/10/2013 06:00",2013-10-23 06:00:00,"Fall",10,2.8,0
"15782","LGA",2013,10,23,7,50,37.04,60.89,40,4.60312,NA,0,1008.1,10,"23/10/2013 07:00",2013-10-23 07:00:00,"Fall",10,2.8,0
"15783","LGA",2013,10,23,8,51.08,37.94,60.6,40,5.7539,NA,0,1008.2,10,"23/10/2013 08:00",2013-10-23 08:00:00,"Fall",10.6,3.3,0
"15784","LGA",2013,10,23,9,51.08,35.96,56.05,40,8.05546,NA,0,1007.6,10,"23/10/2013 09:00",2013-10-23 09:00:00,"Fall",10.6,2.2,0
"15785","LGA",2013,10,23,10,51.98,33.98,50.11,50,9.20624,NA,0,1006.9,10,"23/10/2013 10:00",2013-10-23 10:00:00,"Fall",11.1,1.1,0
"15786","LGA",2013,10,23,11,53.06,35.96,52.11,50,14.96014,NA,0,1005.8,10,"23/10/2013 11:00",2013-10-23 11:00:00,"Fall",11.7,2.2,0
"15787","LGA",2013,10,23,12,53.06,33.08,46.46,40,16.11092,NA,0,1004.2,10,"23/10/2013 12:00",2013-10-23 12:00:00,"Fall",11.7,0.599999999999999,0
"15788","LGA",2013,10,23,13,51.98,32,46.28,50,12.65858,19.56326,0,1003.6,10,"23/10/2013 13:00",2013-10-23 13:00:00,"Fall",11.1,0,0
"15789","LGA",2013,10,23,14,51.08,30.92,45.81,40,8.05546,NA,0,1003.3,10,"23/10/2013 14:00",2013-10-23 14:00:00,"Fall",10.6,-0.599999999999999,0
"15790","LGA",2013,10,23,15,53.96,30.02,39.72,30,3.45234,NA,0,1003.2,10,"23/10/2013 15:00",2013-10-23 15:00:00,"Fall",12.2,-1.1,0
"15791","LGA",2013,10,23,16,53.96,30.92,41.2,360,8.05546,NA,0,1003,10,"23/10/2013 16:00",2013-10-23 16:00:00,"Fall",12.2,-0.599999999999999,0
"15792","LGA",2013,10,23,17,51.98,35.06,52.32,340,12.65858,NA,0,1003.9,10,"23/10/2013 17:00",2013-10-23 17:00:00,"Fall",11.1,1.7,0
"15793","LGA",2013,10,23,18,51.98,33.08,48.34,310,11.5078,NA,0,1004.8,10,"23/10/2013 18:00",2013-10-23 18:00:00,"Fall",11.1,0.599999999999999,0
"15794","LGA",2013,10,23,19,51.08,33.98,51.81,290,14.96014,NA,0,1005.1,10,"23/10/2013 19:00",2013-10-23 19:00:00,"Fall",10.6,1.1,0
"15795","LGA",2013,10,23,20,50,33.98,53.92,300,13.80936,NA,0,1006.1,10,"23/10/2013 20:00",2013-10-23 20:00:00,"Fall",10,1.1,0
"15796","LGA",2013,10,23,21,48.92,35.06,58.61,300,12.65858,NA,0,1006.9,10,"23/10/2013 21:00",2013-10-23 21:00:00,"Fall",9.4,1.7,0
"15797","LGA",2013,10,23,22,48.02,33.98,58.07,300,13.80936,NA,0,1007.3,10,"23/10/2013 22:00",2013-10-23 22:00:00,"Fall",8.9,1.1,0
"15798","LGA",2013,10,23,23,46.94,35.06,63.13,300,12.65858,NA,0,1007.6,10,"23/10/2013 23:00",2013-10-23 23:00:00,"Fall",8.3,1.7,0
"15799","LGA",2013,10,24,0,46.94,35.06,63.13,310,12.65858,NA,0,1007.9,10,"24/10/2013 00:00",2013-10-24 00:00:00,"Fall",8.3,1.7,0
"15800","LGA",2013,10,24,1,46.04,35.06,65.32,310,14.96014,NA,0,1008.2,10,"24/10/2013 01:00",2013-10-24 01:00:00,"Fall",7.8,1.7,0
"15801","LGA",2013,10,24,2,46.04,33.08,60.35,300,13.80936,NA,0,1008.7,10,"24/10/2013 02:00",2013-10-24 02:00:00,"Fall",7.8,0.599999999999999,0
"15802","LGA",2013,10,24,3,44.96,33.08,62.87,300,12.65858,NA,0,1009.3,10,"24/10/2013 03:00",2013-10-24 03:00:00,"Fall",7.2,0.599999999999999,0
"15803","LGA",2013,10,24,4,44.06,33.98,67.45,300,11.5078,NA,0,1010.4,10,"24/10/2013 04:00",2013-10-24 04:00:00,"Fall",6.7,1.1,0
"15804","LGA",2013,10,24,5,44.06,33.08,65.07,300,11.5078,NA,0,1011,10,"24/10/2013 05:00",2013-10-24 05:00:00,"Fall",6.7,0.599999999999999,0
"15805","LGA",2013,10,24,6,42.98,33.08,67.81,290,10.35702,NA,0,1012,10,"24/10/2013 06:00",2013-10-24 06:00:00,"Fall",6.1,0.599999999999999,0
"15806","LGA",2013,10,24,7,42.98,32,64.93,300,16.11092,24.16638,0,1012.5,10,"24/10/2013 07:00",2013-10-24 07:00:00,"Fall",6.1,0,0
"15807","LGA",2013,10,24,8,44.06,30.92,59.64,270,6.90468,21.86482,0,1013.3,10,"24/10/2013 08:00",2013-10-24 08:00:00,"Fall",6.7,-0.599999999999999,0
"15808","LGA",2013,10,24,9,46.94,30.02,51.55,290,13.80936,NA,0,1013.3,10,"24/10/2013 09:00",2013-10-24 09:00:00,"Fall",8.3,-1.1,0
"15809","LGA",2013,10,24,10,48.92,26.96,42.22,280,12.65858,24.16638,0,1012.9,10,"24/10/2013 10:00",2013-10-24 10:00:00,"Fall",9.4,-2.8,0
"15810","LGA",2013,10,24,11,51.08,28.04,40.73,260,9.20624,NA,0,1012.7,10,"24/10/2013 11:00",2013-10-24 11:00:00,"Fall",10.6,-2.2,0
"15811","LGA",2013,10,24,12,51.08,26.96,38.96,270,14.96014,23.0156,0,1012.1,10,"24/10/2013 12:00",2013-10-24 12:00:00,"Fall",10.6,-2.8,0
"15812","LGA",2013,10,24,13,53.06,24.98,33.36,250,18.41248,25.31716,0,1011.5,10,"24/10/2013 13:00",2013-10-24 13:00:00,"Fall",11.7,-3.9,0
"15813","LGA",2013,10,24,14,53.96,26.96,35.04,280,13.80936,20.71404,0,1011.3,10,"24/10/2013 14:00",2013-10-24 14:00:00,"Fall",12.2,-2.8,0
"15814","LGA",2013,10,24,15,53.06,21.92,29.35,270,17.2617,25.31716,0,1011.6,10,"24/10/2013 15:00",2013-10-24 15:00:00,"Fall",11.7,-5.6,0
"15815","LGA",2013,10,24,16,53.06,23,30.71,280,23.0156,31.07106,0,1011.9,10,"24/10/2013 16:00",2013-10-24 16:00:00,"Fall",11.7,-5,0
"15816","LGA",2013,10,24,17,51.98,23,31.96,260,12.65858,24.16638,0,1012.6,10,"24/10/2013 17:00",2013-10-24 17:00:00,"Fall",11.1,-5,0
"15817","LGA",2013,10,24,18,51.08,23,33.04,270,12.65858,23.0156,0,1013.6,10,"24/10/2013 18:00",2013-10-24 18:00:00,"Fall",10.6,-5,0
"15818","LGA",2013,10,24,19,50,23,34.39,270,16.11092,26.46794,0,1014.5,10,"24/10/2013 19:00",2013-10-24 19:00:00,"Fall",10,-5,0
"15819","LGA",2013,10,24,20,48.02,24.98,40.22,260,16.11092,24.16638,0,1015,10,"24/10/2013 20:00",2013-10-24 20:00:00,"Fall",8.9,-3.9,0
"15820","LGA",2013,10,24,21,46.94,26.06,43.81,260,16.11092,24.16638,0,1015.7,10,"24/10/2013 21:00",2013-10-24 21:00:00,"Fall",8.3,-3.3,0
"15821","LGA",2013,10,24,22,46.94,26.06,43.81,260,16.11092,24.16638,0,1016,10,"24/10/2013 22:00",2013-10-24 22:00:00,"Fall",8.3,-3.3,0
"15822","LGA",2013,10,24,23,46.04,26.06,45.33,260,16.11092,23.0156,0,1016.2,10,"24/10/2013 23:00",2013-10-24 23:00:00,"Fall",7.8,-3.3,0
"15823","LGA",2013,10,25,0,44.96,26.06,47.23,260,11.5078,23.0156,0,1016.3,10,"25/10/2013 00:00",2013-10-25 00:00:00,"Fall",7.2,-3.3,0
"15824","LGA",2013,10,25,1,44.06,26.96,50.73,260,14.96014,21.86482,0,1016.5,10,"25/10/2013 01:00",2013-10-25 01:00:00,"Fall",6.7,-2.8,0
"15825","LGA",2013,10,25,2,44.06,26.96,50.73,260,14.96014,23.0156,0,1016.6,10,"25/10/2013 02:00",2013-10-25 02:00:00,"Fall",6.7,-2.8,0
"15826","LGA",2013,10,25,3,42.98,26.96,52.87,260,11.5078,NA,0,1016.7,10,"25/10/2013 03:00",2013-10-25 03:00:00,"Fall",6.1,-2.8,0
"15827","LGA",2013,10,25,4,42.08,28.04,57.22,270,12.65858,NA,0,1017.2,10,"25/10/2013 04:00",2013-10-25 04:00:00,"Fall",5.6,-2.2,0
"15828","LGA",2013,10,25,5,42.98,30.92,62.16,290,11.5078,NA,0,1017.9,10,"25/10/2013 05:00",2013-10-25 05:00:00,"Fall",6.1,-0.599999999999999,0
"15829","LGA",2013,10,25,6,42.98,30.02,59.93,280,10.35702,NA,0,1018.4,10,"25/10/2013 06:00",2013-10-25 06:00:00,"Fall",6.1,-1.1,0
"15830","LGA",2013,10,25,7,42.08,30.02,62.04,300,16.11092,NA,0,1019.1,10,"25/10/2013 07:00",2013-10-25 07:00:00,"Fall",5.6,-1.1,0
"15831","LGA",2013,10,25,8,44.06,30.92,59.64,300,16.11092,23.0156,0,1020.1,10,"25/10/2013 08:00",2013-10-25 08:00:00,"Fall",6.7,-0.599999999999999,0
"15832","LGA",2013,10,25,9,46.04,30.02,53.33,310,14.96014,19.56326,0,1020.3,10,"25/10/2013 09:00",2013-10-25 09:00:00,"Fall",7.8,-1.1,0
"15833","LGA",2013,10,25,10,48.02,28.94,47.36,320,11.5078,NA,0,1020.3,10,"25/10/2013 10:00",2013-10-25 10:00:00,"Fall",8.9,-1.7,0
"15834","LGA",2013,10,25,11,50,30.92,47.68,310,16.11092,23.0156,0,1020.2,10,"25/10/2013 11:00",2013-10-25 11:00:00,"Fall",10,-0.599999999999999,0
"15835","LGA",2013,10,25,12,50,30.92,47.68,320,17.2617,24.16638,0,1020.1,10,"25/10/2013 12:00",2013-10-25 12:00:00,"Fall",10,-0.599999999999999,0
"15836","LGA",2013,10,25,13,51.98,30.02,42.72,300,17.2617,25.31716,0,1019.7,10,"25/10/2013 13:00",2013-10-25 13:00:00,"Fall",11.1,-1.1,0
"15837","LGA",2013,10,25,14,51.98,28.94,40.88,300,14.96014,26.46794,0,1019.6,10,"25/10/2013 14:00",2013-10-25 14:00:00,"Fall",11.1,-1.7,0
"15838","LGA",2013,10,25,15,53.06,28.94,39.28,310,19.56326,26.46794,0,1019.8,10,"25/10/2013 15:00",2013-10-25 15:00:00,"Fall",11.7,-1.7,0
"15839","LGA",2013,10,25,16,53.06,28.04,37.86,310,17.2617,NA,0,1020,10,"25/10/2013 16:00",2013-10-25 16:00:00,"Fall",11.7,-2.2,0
"15840","LGA",2013,10,25,17,51.98,26.06,36.31,300,17.2617,NA,0,1020.5,10,"25/10/2013 17:00",2013-10-25 17:00:00,"Fall",11.1,-3.3,0
"15841","LGA",2013,10,25,18,53.96,28.04,36.63,310,13.80936,NA,0,1021.4,10,"25/10/2013 18:00",2013-10-25 18:00:00,"Fall",12.2,-2.2,0
"15842","LGA",2013,10,25,19,51.08,28.04,40.73,310,14.96014,NA,0,1022,10,"25/10/2013 19:00",2013-10-25 19:00:00,"Fall",10.6,-2.2,0
"15843","LGA",2013,10,26,1,48.02,32,53.63,240,9.20624,NA,0,1022.9,10,"26/10/2013 01:00",2013-10-26 01:00:00,"Fall",8.9,0,0
"15844","LGA",2013,10,26,2,46.04,32,57.78,210,5.7539,NA,0,1022.9,10,"26/10/2013 02:00",2013-10-26 02:00:00,"Fall",7.8,0,0
"15845","LGA",2013,10,26,3,46.94,30.02,51.55,250,9.20624,NA,0,1022.7,10,"26/10/2013 03:00",2013-10-26 03:00:00,"Fall",8.3,-1.1,0
"15846","LGA",2013,10,26,4,44.96,30.92,57.63,230,5.7539,NA,0,1022.7,10,"26/10/2013 04:00",2013-10-26 04:00:00,"Fall",7.2,-0.599999999999999,0
"15847","LGA",2013,10,26,5,44.96,28.04,51.24,240,9.20624,NA,0,1022.5,10,"26/10/2013 05:00",2013-10-26 05:00:00,"Fall",7.2,-2.2,0
"15848","LGA",2013,10,26,6,44.06,28.04,53.03,240,8.05546,NA,0,1022.3,10,"26/10/2013 06:00",2013-10-26 06:00:00,"Fall",6.7,-2.2,0
"15849","LGA",2013,10,26,7,44.06,28.94,55.02,240,9.20624,NA,0,1022.5,10,"26/10/2013 07:00",2013-10-26 07:00:00,"Fall",6.7,-1.7,0
"15850","LGA",2013,10,26,8,44.96,28.94,53.17,230,9.20624,NA,0,1022.5,10,"26/10/2013 08:00",2013-10-26 08:00:00,"Fall",7.2,-1.7,0
"15851","LGA",2013,10,26,9,46.94,28.04,47.54,230,11.5078,NA,0,1022.1,10,"26/10/2013 09:00",2013-10-26 09:00:00,"Fall",8.3,-2.2,0
"15852","LGA",2013,10,26,10,50,28.94,43.99,210,10.35702,NA,0,1021.4,10,"26/10/2013 10:00",2013-10-26 10:00:00,"Fall",10,-1.7,0
"15853","LGA",2013,10,26,11,51.08,26.06,37.54,220,13.80936,21.86482,0,1020.6,10,"26/10/2013 11:00",2013-10-26 11:00:00,"Fall",10.6,-3.3,0
"15854","LGA",2013,10,26,12,53.06,24.98,33.36,230,19.56326,32.22184,0,1019.4,10,"26/10/2013 12:00",2013-10-26 12:00:00,"Fall",11.7,-3.9,0
"15855","LGA",2013,10,26,13,53.96,24.08,31.09,250,18.41248,27.61872,0,1018.1,10,"26/10/2013 13:00",2013-10-26 13:00:00,"Fall",12.2,-4.4,0
"15856","LGA",2013,10,26,14,55.04,24.08,29.89,210,16.11092,25.31716,0,1016.7,10,"26/10/2013 14:00",2013-10-26 14:00:00,"Fall",12.8,-4.4,0
"15857","LGA",2013,10,26,15,55.04,24.08,29.89,220,18.41248,27.61872,0,1016.1,10,"26/10/2013 15:00",2013-10-26 15:00:00,"Fall",12.8,-4.4,0
"15858","LGA",2013,10,26,16,55.04,24.98,31.03,220,16.11092,25.31716,0,1015.2,10,"26/10/2013 16:00",2013-10-26 16:00:00,"Fall",12.8,-3.9,0
"15859","LGA",2013,10,26,17,53.96,26.06,33.76,220,12.65858,NA,0,1014.3,10,"26/10/2013 17:00",2013-10-26 17:00:00,"Fall",12.2,-3.3,0
"15860","LGA",2013,10,26,18,53.96,28.04,36.63,210,13.80936,21.86482,0,1013.2,10,"26/10/2013 18:00",2013-10-26 18:00:00,"Fall",12.2,-2.2,0
"15861","LGA",2013,10,26,19,53.06,28.04,37.86,220,11.5078,NA,0,1013.9,10,"26/10/2013 19:00",2013-10-26 19:00:00,"Fall",11.7,-2.2,0
"15862","LGA",2013,10,26,20,51.98,28.04,39.4,230,13.80936,20.71404,0,1013.8,10,"26/10/2013 20:00",2013-10-26 20:00:00,"Fall",11.1,-2.2,0
"15863","LGA",2013,10,26,22,51.98,28.04,39.4,220,9.20624,NA,0,1013.3,10,"26/10/2013 22:00",2013-10-26 22:00:00,"Fall",11.1,-2.2,0
"15864","LGA",2013,10,26,23,51.98,28.04,39.4,220,12.65858,19.56326,0,1012.7,10,"26/10/2013 23:00",2013-10-26 23:00:00,"Fall",11.1,-2.2,0
